t,x1,y1,vx1,vy1,x2,y2,vx2,vy2,E
2.514000000000000,-0.544051566175102,0.022185340332247,-0.039277331144143,-0.469149155180206,0.544051566175102,-0.022185340332247,0.039277331144143,0.469149155180206,-0.696623741350296
2.515000000000000,-0.544090843506246,0.021716191177067,-0.038434816358420,-0.469183511256759,0.544090843506246,-0.021716191177067,0.038434816358420,0.469183511256759,-0.696622689023487
2.516000000000000,-0.544129278322604,0.021247007665810,-0.037592335131044,-0.469217137044833,0.544129278322604,-0.021247007665810,0.037592335131044,0.469217137044833,-0.696621636810916
2.517000000000000,-0.544166870657735,0.020777790528765,-0.036749886738002,-0.469250032733740,0.544166870657735,-0.020777790528765,0.036749886738002,0.469250032733740,-0.696620584710095
2.518000000000000,-0.544203620544473,0.020308540496032,-0.035907470455353,-0.469282198508621,0.544203620544473,-0.020308540496032,0.035907470455353,0.469282198508621,-0.696619532718535
2.519000000000000,-0.544239528014928,0.019839258297523,-0.035065085559222,-0.469313634550445,0.544239528014928,-0.019839258297523,0.035065085559222,0.469313634550445,-0.696618480833750
2.520000000000000,-0.544274593100488,0.019369944662973,-0.034222731325801,-0.469344341036017,0.544274593100488,-0.019369944662973,0.034222731325801,0.469344341036017,-0.696617429053254
2.521000000000000,-0.544308815831813,0.018900600321936,-0.033380407031349,-0.469374318137978,0.544308815831813,-0.018900600321936,0.033380407031349,0.469374318137978,-0.696616377374563
2.522000000000000,-0.544342196238845,0.018431226003799,-0.032538111952189,-0.469403566024804,0.544342196238845,-0.018431226003799,0.032538111952189,0.469403566024804,-0.696615325795195
2.523000000000000,-0.544374734350797,0.017961822437774,-0.031695845364707,-0.469432084860817,0.544374734350797,-0.017961822437774,0.031695845364707,0.469432084860817,-0.696614274312667
2.524000000000000,-0.544406430196162,0.017492390352913,-0.030853606545350,-0.469459874806178,0.544406430196162,-0.017492390352913,0.030853606545350,0.469459874806178,-0.696613222924498
2.525000000000000,-0.544437283802707,0.017022930478107,-0.030011394770627,-0.469486936016895,0.544437283802707,-0.017022930478107,0.030011394770627,0.469486936016895,-0.696612171628211
2.526000000000000,-0.544467295197478,0.016553443542090,-0.029169209317107,-0.469513268644824,0.544467295197478,-0.016553443542090,0.029169209317107,0.469513268644824,-0.696611120421325
2.527000000000000,-0.544496464406795,0.016083930273445,-0.028327049461414,-0.469538872837670,0.544496464406795,-0.016083930273445,0.028327049461414,0.469538872837670,-0.696610069301365
2.528000000000000,-0.544524791456256,0.015614391400607,-0.027484914480232,-0.469563748738991,0.544524791456256,-0.015614391400607,0.027484914480232,0.469563748738991,-0.696609018265853
2.529000000000000,-0.544552276370736,0.015144827651868,-0.026642803650299,-0.469587896488198,0.544552276370736,-0.015144827651868,0.026642803650299,0.469587896488198,-0.696607967312314
2.530000000000000,-0.544578919174387,0.014675239755380,-0.025800716248408,-0.469611316220560,0.544578919174387,-0.014675239755380,0.025800716248408,0.469611316220560,-0.696606916438274
2.531000000000000,-0.544604719890635,0.014205628439160,-0.024958651551403,-0.469634008067201,0.544604719890635,-0.014205628439160,0.024958651551403,0.469634008067201,-0.696605865641260
2.532000000000000,-0.544629678542186,0.013735994431092,-0.024116608836182,-0.469655972155109,0.544629678542186,-0.013735994431092,0.024116608836182,0.469655972155109,-0.696604814918798
2.533000000000000,-0.544653795151023,0.013266338458937,-0.023274587379691,-0.469677208607129,0.544653795151023,-0.013266338458937,0.023274587379691,0.469677208607129,-0.696603764268418
2.534000000000000,-0.544677069738402,0.012796661250330,-0.022432586458928,-0.469697717541973,0.544677069738402,-0.012796661250330,0.022432586458928,0.469697717541973,-0.696602713687649
2.535000000000000,-0.544699502324861,0.012326963532788,-0.021590605350935,-0.469717499074218,0.544699502324861,-0.012326963532788,0.021590605350935,0.469717499074218,-0.696601663174021
2.536000000000000,-0.544721092930212,0.011857246033714,-0.020748643332804,-0.469736553314307,0.544721092930212,-0.011857246033714,0.020748643332804,0.469736553314307,-0.696600612725064
2.537000000000000,-0.544741841573545,0.011387509480400,-0.019906699681671,-0.469754880368551,0.544741841573545,-0.011387509480400,0.019906699681671,0.469754880368551,-0.696599562338311
2.538000000000000,-0.544761748273227,0.010917754600031,-0.019064773674714,-0.469772480339132,0.544761748273227,-0.010917754600031,0.019064773674714,0.469772480339132,-0.696598512011294
2.539000000000000,-0.544780813046901,0.010447982119692,-0.018222864589155,-0.469789353324104,0.544780813046901,-0.010447982119692,0.018222864589155,0.469789353324104,-0.696597461741545
2.540000000000000,-0.544799035911490,0.009978192766368,-0.017380971702258,-0.469805499417392,0.544799035911490,-0.009978192766368,0.017380971702258,0.469805499417392,-0.696596411526600
2.541000000000000,-0.544816416883193,0.009508387266950,-0.016539094291326,-0.469820918708797,0.544816416883193,-0.009508387266950,0.016539094291326,0.469820918708797,-0.696595361363991
2.542000000000000,-0.544832955977484,0.009038566348242,-0.015697231633701,-0.469835611283995,0.544832955977484,-0.009038566348242,0.015697231633701,0.469835611283995,-0.696594311251254
2.543000000000000,-0.544848653209118,0.008568730736958,-0.014855383006761,-0.469849577224539,0.544848653209118,-0.008568730736958,0.014855383006761,0.469849577224539,-0.696593261185926
2.544000000000000,-0.544863508592125,0.008098881159733,-0.014013547687922,-0.469862816607861,0.544863508592125,-0.008098881159733,0.014013547687922,0.469862816607861,-0.696592211165541
