t,x,v
10.25,0.226506,1.86082
10.251,0.228361,1.85568
10.252,0.230212,1.85048
10.253,0.232057,1.84523
10.254,0.233897,1.83994
10.255,0.235732,1.83459
10.256,0.237561,1.82918
10.257,0.239385,1.82373
10.258,0.241203,1.81823
10.259,0.243015,1.81267
10.26,0.244822,1.80707
10.261,0.246624,1.80141
10.262,0.24842,1.79571
10.263,0.25021,1.78995
10.264,0.251994,1.78414
10.265,0.253772,1.77829
10.266,0.255544,1.77238
10.267,0.257311,1.76642
10.268,0.259071,1.76042
10.269,0.260826,1.75436
10.27,0.262574,1.74826
10.271,0.264316,1.7421
10.272,0.266052,1.7359
10.273,0.267781,1.72965
10.274,0.269505,1.72335
10.275,0.271222,1.717
10.276,0.272932,1.7106
10.277,0.274637,1.70415
10.278,0.276334,1.69766
10.279,0.278025,1.69112
10.28,0.27971,1.68453
10.281,0.281388,1.67789
10.282,0.283059,1.6712
10.283,0.284723,1.66447
10.284,0.286381,1.65769
10.285,0.288032,1.65086
10.286,0.289676,1.64399
10.287,0.291313,1.63707
10.288,0.292943,1.6301
10.289,0.294566,1.62308
10.29,0.296182,1.61602
10.291,0.297791,1.60892
10.292,0.299393,1.60176
10.293,0.300987,1.59457
10.294,0.302575,1.58732
10.295,0.304155,1.58003
10.296,0.305728,1.5727
10.297,0.307293,1.56532
10.298,0.308851,1.55789
10.299,0.310401,1.55042
10.3,0.311944,1.54291
10.301,0.313479,1.53535
10.302,0.315007,1.52775
10.303,0.316527,1.5201
10.304,0.31804,1.51241
10.305,0.319544,1.50467
10.306,0.321041,1.4969
10.307,0.32253,1.48908
10.308,0.324012,1.48121
10.309,0.325485,1.4733
10.31,0.32695,1.46536
10.311,0.328408,1.45736
10.312,0.329857,1.44933
10.313,0.331298,1.44125
10.314,0.332731,1.43313
10.315,0.334156,1.42497
10.316,0.335573,1.41677
10.317,0.336982,1.40853
10.318,0.338382,1.40024
10.319,0.339774,1.39192
10.32,0.341157,1.38355
10.321,0.342532,1.37515
10.322,0.343899,1.3667
10.323,0.345257,1.35821
10.324,0.346607,1.34969
10.325,0.347948,1.34112
10.326,0.349281,1.33252
10.327,0.350605,1.32387
10.328,0.35192,1.31519
10.329,0.353226,1.30646
10.33,0.354524,1.2977
10.331,0.355813,1.2889
10.332,0.357093,1.28007
10.333,0.358364,1.27119
10.334,0.359626,1.26228
10.335,0.36088,1.25333
10.336,0.362124,1.24434
10.337,0.363359,1.23531
10.338,0.364586,1.22625
10.339,0.365803,1.21715
10.34,0.367011,1.20802
10.341,0.36821,1.19885
10.342,0.369399,1.18964
10.343,0.37058,1.1804
10.344,0.371751,1.17112
10.345,0.372913,1.16181
10.346,0.374065,1.15246
10.347,0.375208,1.14307
10.348,0.376342,1.13366
10.349,0.377466,1.12421
10.35,0.378581,1.11472
10.351,0.379686,1.1052
10.352,0.380781,1.09565
10.353,0.381868,1.08606
10.354,0.382944,1.07644
10.355,0.384011,1.06679
10.356,0.385068,1.05711
10.357,0.386115,1.04739
10.358,0.387153,1.03764
10.359,0.388181,1.02786
10.36,0.389199,1.01805
10.361,0.390207,1.0082
10.362,0.391205,0.998327
10.363,0.392194,0.988421
10.364,0.393172,0.978485
10.365,0.394141,0.968518
10.366,0.395099,0.958522
10.367,0.396048,0.948495
10.368,0.396986,0.938439
10.369,0.397915,0.928354
10.37,0.398833,0.91824
10.371,0.399741,0.908097
10.372,0.400639,0.897925
10.373,0.401527,0.887726
10.374,0.402404,0.877498
10.375,0.403271,0.867242
10.376,0.404128,0.856959
10.377,0.404975,0.846649
10.378,0.405811,0.836312
10.379,0.406637,0.825948
10.38,0.407453,0.815558
10.381,0.408258,0.805142
10.382,0.409053,0.7947
10.383,0.409837,0.784232
10.384,0.410611,0.773739
10.385,0.411374,0.763221
10.386,0.412126,0.752679
10.387,0.412869,0.742111
10.388,0.4136,0.73152
10.389,0.414321,0.720904
10.39,0.415031,0.710265
10.391,0.415731,0.699603
10.392,0.41642,0.688917
10.393,0.417098,0.678209
10.394,0.417765,0.667478
10.395,0.418422,0.656724
10.396,0.419068,0.645949
10.397,0.419703,0.635152
10.398,0.420328,0.624334
10.399,0.420941,0.613494
10.4,0.421544,0.602634
10.401,0.422136,0.591753
10.402,0.422716,0.580851
10.403,0.423286,0.56993
10.404,0.423845,0.558989
10.405,0.424393,0.548028
10.406,0.42493,0.537049
10.407,0.425456,0.52605
10.408,0.425971,0.515033
10.409,0.426475,0.503997
10.41,0.426968,0.492944
10.411,0.42745,0.481873
10.412,0.427921,0.470784
10.413,0.428381,0.459678
10.414,0.428829,0.448556
10.415,0.429267,0.437417
10.416,0.429693,0.426261
10.417,0.430108,0.41509
10.418,0.430512,0.403903
10.419,0.430905,0.392701
10.42,0.431286,0.381484
10.421,0.431656,0.370251
10.422,0.432015,0.359005
10.423,0.432363,0.347744
10.424,0.4327,0.336469
10.425,0.433025,0.325181
10.426,0.433339,0.313879
10.427,0.433641,0.302565
10.428,0.433932,0.291238
10.429,0.434212,0.279898
10.43,0.434481,0.268546
10.431,0.434738,0.257183
10.432,0.434984,0.245808
10.433,0.435218,0.234422
10.434,0.435441,0.223025
10.435,0.435653,0.211617
10.436,0.435853,0.200199
10.437,0.436042,0.188771
10.438,0.436219,0.177334
10.439,0.436385,0.165887
10.44,0.43654,0.154431
10.441,0.436683,0.142966
10.442,0.436814,0.131493
10.443,0.436934,0.120012
10.444,0.437043,0.108523
10.445,0.43714,0.0970264
10.446,0.437225,0.0855226
10.447,0.437299,0.0740119
10.448,0.437362,0.0624947
10.449,0.437413,0.0509711
10.45,0.437452,0.0394416
10.451,0.43748,0.0279063
10.452,0.437496,0.0163658
10.453,0.437501,0.00482015
10.454,0.437494,-0.00673022
10.455,0.437476,-0.018285
10.456,0.437446,-0.0298439
10.457,0.437405,-0.0414067
10.458,0.437352,-0.0529729
10.459,0.437287,-0.0645423
10.46,0.437211,-0.0761146
10.461,0.437124,-0.0876894
10.462,0.437024,-0.0992665
10.463,0.436913,-0.110846
10.464,0.436791,-0.122426
10.465,0.436657,-0.134008
10.466,0.436511,-0.145591
10.467,0.436354,-0.157175
10.468,0.436185,-0.168759
10.469,0.436005,-0.180343
10.47,0.435813,-0.191927
10.471,0.43561,-0.20351
10.472,0.435395,-0.215093
10.473,0.435168,-0.226674
10.474,0.43493,-0.238254
10.475,0.43468,-0.249832
10.476,0.434418,-0.261408
10.477,0.434145,-0.272981
10.478,0.433861,-0.284552
10.479,0.433565,-0.296119
10.48,0.433257,-0.307683
10.481,0.432938,-0.319244
10.482,0.432607,-0.3308
10.483,0.432265,-0.342352
10.484,0.431911,-0.3539
10.485,0.431545,-0.365443
10.486,0.431168,-0.37698
10.487,0.43078,-0.388511
10.488,0.43038,-0.400037
10.489,0.429968,-0.411557
10.49,0.429545,-0.42307
10.491,0.429111,-0.434576
10.492,0.428665,-0.446075
10.493,0.428207,-0.457567
10.494,0.427738,-0.469051
10.495,0.427257,-0.480526
10.496,0.426765,-0.491994
10.497,0.426262,-0.503452
10.498,0.425747,-0.514902
10.499,0.425221,-0.526342
10.5,0.424683,-0.537773
10.501,0.424134,-0.549193
10.502,0.423573,-0.560603
10.503,0.423001,-0.572003
10.504,0.422418,-0.583392
10.505,0.421823,-0.594769
10.506,0.421217,-0.606135
10.507,0.420599,-0.61749
10.508,0.419971,-0.628832
10.509,0.41933,-0.640161
10.51,0.418679,-0.651478
10.511,0.418016,-0.662781
10.512,0.417342,-0.674072
10.513,0.416657,-0.685348
10.514,0.41596,-0.696611
10.515,0.415252,-0.707859
10.516,0.414533,-0.719092
10.517,0.413803,-0.730311
10.518,0.413061,-0.741514
10.519,0.412309,-0.752702
10.52,0.411545,-0.763873
10.521,0.41077,-0.775029
10.522,0.409984,-0.786168
10.523,0.409186,-0.79729
10.524,0.408378,-0.808396
10.525,0.407558,-0.819483
10.526,0.406728,-0.830553
10.527,0.405886,-0.841605
10.528,0.405034,-0.852639
10.529,0.40417,-0.863654
10.53,0.403295,-0.87465
10.531,0.40241,-0.885626
10.532,0.401513,-0.896584
10.533,0.400606,-0.907521
10.534,0.399687,-0.918438
10.535,0.398758,-0.929335
10.536,0.397818,-0.94021
10.537,0.396866,-0.951065
10.538,0.395905,-0.961899
10.539,0.394932,-0.97271
10.54,0.393948,-0.9835
10.541,0.392954,-0.994267
10.542,0.391949,-1.00501
10.543,0.390933,-1.01573
10.544,0.389907,-1.02643
10.545,0.38887,-1.03711
10.546,0.387822,-1.04776
10.547,0.386764,-1.05839
10.548,0.385695,-1.06899
10.549,0.384615,-1.07957
10.55,0.383525,-1.09012
10.551,0.382424,-1.10065
10.552,0.381313,-1.11115
10.553,0.380192,-1.12163
10.554,0.379059,-1.13208
10.555,0.377917,-1.1425
10.556,0.376764,-1.1529
10.557,0.375601,-1.16327
10.558,0.374427,-1.17361
10.559,0.373243,-1.18393
10.56,0.372049,-1.19422
10.561,0.370845,-1.20447
10.562,0.36963,-1.21471
10.563,0.368405,-1.22491
10.564,0.36717,-1.23508
10.565,0.365925,-1.24522
10.566,0.364669,-1.25534
10.567,0.363404,-1.26542
10.568,0.362128,-1.27548
10.569,0.360843,-1.2855
10.57,0.359547,-1.29549
10.571,0.358242,-1.30545
10.572,0.356927,-1.31538
10.573,0.355601,-1.32528
10.574,0.354266,-1.33515
10.575,0.352921,-1.34498
10.576,0.351566,-1.35478
10.577,0.350202,-1.36455
10.578,0.348828,-1.37429
10.579,0.347444,-1.38399
10.58,0.34605,-1.39366
10.581,0.344647,-1.4033
10.582,0.343234,-1.4129
10.583,0.341811,-1.42247
10.584,0.340379,-1.432
10.585,0.338938,-1.4415
10.586,0.337487,-1.45096
10.587,0.336026,-1.46039
10.588,0.334557,-1.46978
10.589,0.333077,-1.47913
10.59,0.331589,-1.48845
10.591,0.330091,-1.49773
10.592,0.328584,-1.50698
10.593,0.327068,-1.51619
10.594,0.325543,-1.52536
10.595,0.324008,-1.53449
10.596,0.322465,-1.54359
10.597,0.320912,-1.55264
10.598,0.31935,-1.56166
10.599,0.31778,-1.57064
10.6,0.3162,-1.57959
10.601,0.314612,-1.58849
10.602,0.313014,-1.59735
10.603,0.311408,-1.60618
10.604,0.309793,-1.61496
10.605,0.308169,-1.6237
10.606,0.306537,-1.63241
10.607,0.304896,-1.64107
10.608,0.303246,-1.64969
10.609,0.301588,-1.65827
10.61,0.299921,-1.66681
10.611,0.298246,-1.67531
10.612,0.296562,-1.68376
10.613,0.29487,-1.69217
10.614,0.293169,-1.70054
10.615,0.291461,-1.70887
10.616,0.289743,-1.71716
10.617,0.288018,-1.7254
10.618,0.286284,-1.7336
10.619,0.284543,-1.74175
10.62,0.282793,-1.74987
10.621,0.281035,-1.75793
10.622,0.279269,-1.76596
10.623,0.277495,-1.77393
10.624,0.275713,-1.78187
10.625,0.273923,-1.78976
10.626,0.272126,-1.7976
10.627,0.27032,-1.8054
10.628,0.268507,-1.81315
10.629,0.266686,-1.82086
10.63,0.264858,-1.82852
10.631,0.263022,-1.83613
10.632,0.261178,-1.8437
10.633,0.259327,-1.85122
10.634,0.257468,-1.85869
10.635,0.255602,-1.86612
10.636,0.253729,-1.8735
10.637,0.251848,-1.88083
10.638,0.24996,-1.88811
10.639,0.248064,-1.89535
10.64,0.246162,-1.90253
10.641,0.244252,-1.90967
10.642,0.242335,-1.91676
10.643,0.240411,-1.9238
10.644,0.238481,-1.93079
10.645,0.236543,-1.93773
10.646,0.234598,-1.94463
10.647,0.232647,-1.95147
10.648,0.230689,-1.95826
10.649,0.228724,-1.965
10.65,0.226752,-1.97169
10.651,0.224774,-1.97834
10.652,0.222789,-1.98493
10.653,0.220797,-1.99147
10.654,0.218799,-1.99795
10.655,0.216795,-2.00439
10.656,0.214784,-2.01078
10.657,0.212767,-2.01711
10.658,0.210744,-2.02339
10.659,0.208714,-2.02962
10.66,0.206678,-2.0358
10.661,0.204636,-2.04192
10.662,0.202588,-2.04799
10.663,0.200534,-2.05401
10.664,0.198474,-2.05998
10.665,0.196408,-2.06589
10.666,0.194337,-2.07175
10.667,0.192259,-2.07756
10.668,0.190176,-2.08331
10.669,0.188087,-2.08901
10.67,0.185992,-2.09465
10.671,0.183892,-2.10024
10.672,0.181786,-2.10578
10.673,0.179675,-2.11126
10.674,0.177558,-2.11668
10.675,0.175436,-2.12205
10.676,0.173309,-2.12737
10.677,0.171176,-2.13263
10.678,0.169038,-2.13783
10.679,0.166895,-2.14298
10.68,0.164747,-2.14808
10.681,0.162594,-2.15311
10.682,0.160436,-2.15809
10.683,0.158273,-2.16302
10.684,0.156105,-2.16789
10.685,0.153932,-2.1727
10.686,0.151755,-2.17745
10.687,0.149573,-2.18215
10.688,0.147386,-2.18679
10.689,0.145195,-2.19138
10.69,0.142999,-2.19591
10.691,0.140798,-2.20038
10.692,0.138593,-2.20479
10.693,0.136384,-2.20914
10.694,0.134171,-2.21344
10.695,0.131953,-2.21768
10.696,0.129731,-2.22186
10.697,0.127505,-2.22598
10.698,0.125275,-2.23004
10.699,0.123041,-2.23405
10.7,0.120803,-2.23799
10.701,0.118561,-2.24188
10.702,0.116316,-2.24571
10.703,0.114066,-2.24948
10.704,0.111813,-2.25319
10.705,0.109556,-2.25684
10.706,0.107296,-2.26043
10.707,0.105032,-2.26397
10.708,0.102764,-2.26744
10.709,0.100494,-2.27085
10.71,0.0982193,-2.27421
10.711,0.0959418,-2.2775
10.712,0.0936611,-2.28073
10.713,0.0913772,-2.28391
10.714,0.0890901,-2.28702
10.715,0.0868001,-2.29007
10.716,0.084507,-2.29306
10.717,0.082211,-2.29599
10.718,0.0799122,-2.29886
10.719,0.0776105,-2.30167
10.72,0.0753061,-2.30442
10.721,0.0729989,-2.30711
10.722,0.0706892,-2.30974
10.723,0.0683769,-2.3123
10.724,0.0660621,-2.31481
10.725,0.0637448,-2.31725
10.726,0.0614252,-2.31963
10.727,0.0591033,-2.32195
10.728,0.0567791,-2.32421
10.729,0.0544526,-2.32641
10.73,0.0521241,-2.32854
10.731,0.0497935,-2.33061
10.732,0.0474609,-2.33263
10.733,0.0451263,-2.33458
10.734,0.0427898,-2.33646
10.735,0.0404515,-2.33829
10.736,0.0381115,-2.34005
10.737,0.0357697,-2.34175
10.738,0.0334264,-2.34339
10.739,0.0310814,-2.34496
10.74,0.0287349,-2.34648
10.741,0.026387,-2.34793
10.742,0.0240377,-2.34932
10.743,0.021687,-2.35064
10.744,0.0193351,-2.35191
10.745,0.016982,-2.35311
10.746,0.0146278,-2.35424
10.747,0.0122724,-2.35532
10.748,0.00991612,-2.35633
10.749,0.00755884,-2.35728
10.75,0.00520068,-2.35816
10.751,0.0028417,-2.35898
10.752,0.000481955,-2.35974
10.753,-0.00187848,-2.36044
10.754,-0.00423956,-2.36107
10.755,-0.0066012,-2.36164
10.756,-0.00896335,-2.36215
10.757,-0.0113259,-2.36259
10.758,-0.0136889,-2.36297
10.759,-0.0160522,-2.36329
10.76,-0.0184157,-2.36354
10.761,-0.0207795,-2.36373
10.762,-0.0231433,-2.36386
10.763,-0.0255073,-2.36392
10.764,-0.0278712,-2.36392
10.765,-0.030235,-2.36386
10.766,-0.0325988,-2.36373
10.767,-0.0349623,-2.36354
10.768,-0.0373256,-2.36328
10.769,-0.0396885,-2.36296
10.77,-0.0420511,-2.36258
10.771,-0.0444132,-2.36214
10.772,-0.0467749,-2.36163
10.773,-0.0491359,-2.36105
10.774,-0.0514963,-2.36042
10.775,-0.0538561,-2.35972
10.776,-0.056215,-2.35895
10.777,-0.0585731,-2.35813
10.778,-0.0609304,-2.35724
10.779,-0.0632867,-2.35628
10.78,-0.0656419,-2.35526
10.781,-0.0679961,-2.35418
10.782,-0.0703491,-2.35304
10.783,-0.072701,-2.35183
10.784,-0.0750515,-2.35056
10.785,-0.0774007,-2.34922
10.786,-0.0797486,-2.34782
10.787,-0.0820949,-2.34636
10.788,-0.0844398,-2.34483
10.789,-0.086783,-2.34324
10.79,-0.0891246,-2.34159
10.791,-0.0914645,-2.33987
10.792,-0.0938026,-2.33809
10.793,-0.0961388,-2.33625
10.794,-0.0984731,-2.33434
10.795,-0.100806,-2.33237
10.796,-0.103136,-2.33034
10.797,-0.105464,-2.32824
10.798,-0.10779,-2.32608
10.799,-0.110114,-2.32386
10.8,-0.112436,-2.32157
10.801,-0.114755,-2.31922
10.802,-0.117072,-2.31681
10.803,-0.119386,-2.31434
10.804,-0.121698,-2.3118
10.805,-0.124007,-2.3092
10.806,-0.126314,-2.30653
10.807,-0.128617,-2.30381
10.808,-0.130918,-2.30102
10.809,-0.133217,-2.29817
10.81,-0.135512,-2.29525
10.811,-0.137804,-2.29227
10.812,-0.140093,-2.28924
10.813,-0.142379,-2.28613
10.814,-0.144662,-2.28297
10.815,-0.146942,-2.27974
10.816,-0.149219,-2.27645
10.817,-0.151492,-2.2731
10.818,-0.153761,-2.26969
10.819,-0.156028,-2.26621
10.82,-0.15829,-2.26268
10.821,-0.160549,-2.25908
10.822,-0.162805,-2.25542
10.823,-0.165056,-2.2517
10.824,-0.167304,-2.24791
10.825,-0.169548,-2.24407
10.826,-0.171789,-2.24016
10.827,-0.174025,-2.23619
10.828,-0.176257,-2.23216
10.829,-0.178485,-2.22807
10.83,-0.180709,-2.22392
10.831,-0.182929,-2.21971
10.832,-0.185144,-2.21543
10.833,-0.187355,-2.2111
10.834,-0.189562,-2.2067
10.835,-0.191764,-2.20225
10.836,-0.193962,-2.19773
10.837,-0.196155,-2.19315
10.838,-0.198344,-2.18852
10.839,-0.200527,-2.18382
10.84,-0.202706,-2.17906
10.841,-0.204881,-2.17425
10.842,-0.20705,-2.16937
10.843,-0.209214,-2.16443
10.844,-0.211374,-2.15944
10.845,-0.213528,-2.15438
10.846,-0.215678,-2.14927
10.847,-0.217822,-2.14409
10.848,-0.21996,-2.13886
10.849,-0.222094,-2.13357
10.85,-0.224222,-2.12821
10.851,-0.226345,-2.1228
10.852,-0.228462,-2.11734
10.853,-0.230574,-2.11181
10.854,-0.23268,-2.10622
10.855,-0.234781,-2.10058
10.856,-0.236876,-2.09488
10.857,-0.238965,-2.08912
10.858,-0.241048,-2.0833
10.859,-0.243126,-2.07743
10.86,-0.245197,-2.07149
10.861,-0.247263,-2.0655
10.862,-0.249322,-2.05946
10.863,-0.251376,-2.05335
10.864,-0.253423,-2.04719
10.865,-0.255464,-2.04097
10.866,-0.257498,-2.0347
10.867,-0.259527,-2.02837
10.868,-0.261549,-2.02198
10.869,-0.263564,-2.01554
10.87,-0.265573,-2.00904
10.871,-0.267576,-2.00248
10.872,-0.269572,-1.99587
10.873,-0.271561,-1.9892
10.874,-0.273543,-1.98248
10.875,-0.275519,-1.9757
10.876,-0.277488,-1.96887
10.877,-0.27945,-1.96199
10.878,-0.281405,-1.95504
10.879,-0.283353,-1.94805
10.88,-0.285294,-1.941
10.881,-0.287228,-1.93389
10.882,-0.289155,-1.92673
10.883,-0.291074,-1.91952
10.884,-0.292986,-1.91226
10.885,-0.294891,-1.90494
10.886,-0.296789,-1.89756
10.887,-0.298679,-1.89014
10.888,-0.300562,-1.88266
10.889,-0.302437,-1.87513
10.89,-0.304304,-1.86755
10.891,-0.306164,-1.85991
10.892,-0.308017,-1.85222
10.893,-0.309861,-1.84448
10.894,-0.311698,-1.83669
10.895,-0.313527,-1.82885
10.896,-0.315347,-1.82095
10.897,-0.31716,-1.81301
10.898,-0.318965,-1.80501
10.899,-0.320762,-1.79696
10.9,-0.322551,-1.78887
10.901,-0.324332,-1.78072
10.902,-0.326105,-1.77252
10.903,-0.327869,-1.76427
10.904,-0.329625,-1.75597
10.905,-0.331372,-1.74763
10.906,-0.333112,-1.73923
10.907,-0.334842,-1.73079
10.908,-0.336565,-1.72229
10.909,-0.338279,-1.71375
10.91,-0.339984,-1.70516
10.911,-0.34168,-1.69652
10.912,-0.343368,-1.68783
10.913,-0.345047,-1.6791
10.914,-0.346717,-1.67031
10.915,-0.348379,-1.66148
10.916,-0.350032,-1.65261
10.917,-0.351675,-1.64368
10.918,-0.35331,-1.63471
10.919,-0.354936,-1.6257
10.92,-0.356552,-1.61664
10.921,-0.35816,-1.60753
10.922,-0.359758,-1.59837
10.923,-0.361347,-1.58917
10.924,-0.362927,-1.57993
10.925,-0.364498,-1.57064
10.926,-0.366059,-1.56131
10.927,-0.367611,-1.55193
10.928,-0.369154,-1.5425
10.929,-0.370687,-1.53304
10.93,-0.37221,-1.52353
10.931,-0.373724,-1.51397
10.932,-0.375229,-1.50437
10.933,-0.376723,-1.49473
10.934,-0.378208,-1.48505
10.935,-0.379684,-1.47533
10.936,-0.381149,-1.46556
10.937,-0.382605,-1.45575
10.938,-0.384051,-1.4459
10.939,-0.385487,-1.43601
10.94,-0.386913,-1.42607
10.941,-0.388329,-1.4161
10.942,-0.389735,-1.40608
10.943,-0.391131,-1.39602
10.944,-0.392517,-1.38593
10.945,-0.393893,-1.37579
10.946,-0.395258,-1.36562
10.947,-0.396614,-1.3554
10.948,-0.397959,-1.34515
10.949,-0.399294,-1.33486
10.95,-0.400618,-1.32452
10.951,-0.401933,-1.31415
10.952,-0.403236,-1.30375
10.953,-0.40453,-1.2933
10.954,-0.405812,-1.28282
10.955,-0.407085,-1.2723
10.956,-0.408346,-1.26174
10.957,-0.409598,-1.25115
10.958,-0.410838,-1.24052
10.959,-0.412068,-1.22985
10.96,-0.413287,-1.21915
10.961,-0.414496,-1.20841
10.962,-0.415693,-1.19764
10.963,-0.41688,-1.18683
10.964,-0.418056,-1.17599
10.965,-0.419221,-1.16512
10.966,-0.420375,-1.15421
10.967,-0.421519,-1.14326
10.968,-0.422651,-1.13228
10.969,-0.423772,-1.12127
10.97,-0.424882,-1.11023
10.971,-0.425982,-1.09915
10.972,-0.42707,-1.08804
10.973,-0.428146,-1.0769
10.974,-0.429212,-1.06573
10.975,-0.430267,-1.05453
10.976,-0.43131,-1.04329
10.977,-0.432342,-1.03202
10.978,-0.433363,-1.02073
10.979,-0.434372,-1.0094
10.98,-0.43537,-0.998044
10.981,-0.436357,-0.986658
10.982,-0.437332,-0.975242
10.983,-0.438296,-0.963797
10.984,-0.439248,-0.952324
10.985,-0.440189,-0.940822
10.986,-0.441118,-0.929292
10.987,-0.442036,-0.917734
10.988,-0.442942,-0.906148
10.989,-0.443837,-0.894535
10.99,-0.44472,-0.882896
10.991,-0.445591,-0.87123
10.992,-0.44645,-0.859537
10.993,-0.447298,-0.847819
10.994,-0.448134,-0.836075
10.995,-0.448959,-0.824305
10.996,-0.449771,-0.812511
10.997,-0.450572,-0.800691
10.998,-0.451361,-0.788848
10.999,-0.452138,-0.77698
11,-0.452903,-0.765089
11.001,-0.453656,-0.753174
11.002,-0.454397,-0.741236
11.003,-0.455126,-0.729275
11.004,-0.455844,-0.717292
11.005,-0.456549,-0.705286
11.006,-0.457242,-0.693259
11.007,-0.457923,-0.68121
11.008,-0.458593,-0.66914
11.009,-0.45925,-0.657049
11.01,-0.459895,-0.644938
11.011,-0.460527,-0.632806
11.012,-0.461148,-0.620654
11.013,-0.461757,-0.608483
11.014,-0.462353,-0.596293
11.015,-0.462937,-0.584083
11.016,-0.463509,-0.571855
11.017,-0.464068,-0.559609
11.018,-0.464616,-0.547345
11.019,-0.465151,-0.535063
11.02,-0.465674,-0.522764
11.021,-0.466184,-0.510448
11.022,-0.466682,-0.498115
11.023,-0.467168,-0.485766
11.024,-0.467641,-0.473401
11.025,-0.468102,-0.461021
11.026,-0.468551,-0.448625
11.027,-0.468987,-0.436214
11.028,-0.469411,-0.423789
11.029,-0.469822,-0.411349
11.03,-0.470221,-0.398896
11.031,-0.470608,-0.386428
11.032,-0.470982,-0.373948
11.033,-0.471343,-0.361454
11.034,-0.471692,-0.348948
11.035,-0.472028,-0.33643
11.036,-0.472352,-0.3239
11.037,-0.472664,-0.311358
11.038,-0.472962,-0.298805
11.039,-0.473249,-0.28624
11.04,-0.473522,-0.273666
11.041,-0.473783,-0.261081
11.042,-0.474032,-0.248486
11.043,-0.474268,-0.235882
11.044,-0.474491,-0.223268
11.045,-0.474702,-0.210646
11.046,-0.4749,-0.198015
11.047,-0.475085,-0.185376
11.048,-0.475258,-0.172729
11.049,-0.475418,-0.160074
11.05,-0.475565,-0.147413
11.051,-0.4757,-0.134744
11.052,-0.475822,-0.122069
11.053,-0.475932,-0.109388
11.054,-0.476028,-0.0967015
11.055,-0.476112,-0.0840092
11.056,-0.476184,-0.0713118
11.057,-0.476242,-0.0586097
11.058,-0.476288,-0.0459031
11.059,-0.476321,-0.0331925
11.06,-0.476342,-0.0204781
11.061,-0.47635,-0.00776038
11.062,-0.476345,0.00496038
11.063,-0.476327,0.0176838
11.064,-0.476296,0.0304096
11.065,-0.476253,0.0431374
11.066,-0.476197,0.0558668
11.067,-0.476129,0.0685975
11.068,-0.476048,0.0813292
11.069,-0.475953,0.0940615
11.07,-0.475847,0.106794
11.071,-0.475727,0.119527
11.072,-0.475595,0.132259
11.073,-0.47545,0.14499
11.074,-0.475292,0.15772
11.075,-0.475122,0.170449
11.076,-0.474939,0.183175
11.077,-0.474743,0.1959
11.078,-0.474534,0.208622
11.079,-0.474313,0.221342
11.08,-0.474079,0.234058
11.081,-0.473832,0.24677
11.082,-0.473572,0.259479
11.083,-0.4733,0.272183
11.084,-0.473015,0.284883
11.085,-0.472718,0.297578
11.086,-0.472407,0.310267
11.087,-0.472085,0.322951
11.088,-0.471749,0.335629
11.089,-0.471401,0.348301
11.09,-0.47104,0.360966
11.091,-0.470666,0.373624
11.092,-0.47028,0.386274
11.093,-0.469881,0.398917
11.094,-0.469469,0.411552
11.095,-0.469045,0.424178
11.096,-0.468608,0.436796
11.097,-0.468159,0.449404
11.098,-0.467697,0.462004
11.099,-0.467222,0.474593
11.1,-0.466735,0.487172
11.101,-0.466235,0.499741
11.102,-0.465723,0.512299
11.103,-0.465198,0.524845
11.104,-0.464661,0.53738
11.105,-0.464111,0.549904
11.106,-0.463549,0.562415
11.107,-0.462974,0.574913
11.108,-0.462386,0.587399
11.109,-0.461786,0.599872
11.11,-0.461174,0.612331
11.111,-0.460549,0.624776
11.112,-0.459912,0.637206
11.113,-0.459262,0.649623
11.114,-0.4586,0.662024
11.115,-0.457926,0.67441
11.116,-0.457239,0.68678
11.117,-0.45654,0.699134
11.118,-0.455829,0.711472
11.119,-0.455105,0.723794
11.12,-0.454369,0.736098
11.121,-0.45362,0.748385
11.122,-0.45286,0.760655
11.123,-0.452087,0.772906
11.124,-0.451302,0.78514
11.125,-0.450504,0.797354
11.126,-0.449695,0.80955
11.127,-0.448873,0.821726
11.128,-0.448039,0.833882
11.129,-0.447193,0.846019
11.13,-0.446335,0.858135
11.131,-0.445465,0.87023
11.132,-0.444582,0.882305
11.133,-0.443688,0.894358
11.134,-0.442782,0.906389
11.135,-0.441863,0.918399
11.136,-0.440933,0.930386
11.137,-0.439991,0.94235
11.138,-0.439036,0.954292
11.139,-0.43807,0.96621
11.14,-0.437092,0.978104
11.141,-0.436102,0.989974
11.142,-0.4351,1.00182
11.143,-0.434086,1.01364
11.144,-0.433061,1.02544
11.145,-0.432024,1.03721
11.146,-0.430975,1.04895
11.147,-0.429914,1.06067
11.148,-0.428842,1.07237
11.149,-0.427758,1.08403
11.15,-0.426662,1.09567
11.151,-0.425555,1.10729
11.152,-0.424436,1.11887
11.153,-0.423306,1.13043
11.154,-0.422164,1.14196
11.155,-0.42101,1.15346
11.156,-0.419845,1.16493
11.157,-0.418669,1.17637
11.158,-0.417481,1.18778
11.159,-0.416282,1.19917
11.16,-0.415071,1.21052
11.161,-0.41385,1.22184
11.162,-0.412616,1.23313
11.163,-0.411372,1.2444
11.164,-0.410116,1.25562
11.165,-0.40885,1.26682
11.166,-0.407572,1.27799
11.167,-0.406282,1.28912
11.168,-0.404982,1.30022
