t,x,v
17.176,-0.243304,-1.19495
17.177,-0.244493,-1.18954
17.178,-0.245677,-1.18411
17.179,-0.246856,-1.17864
17.18,-0.248029,-1.17314
17.181,-0.249197,-1.16761
17.182,-0.250359,-1.16206
17.183,-0.251515,-1.15647
17.184,-0.252666,-1.15085
17.185,-0.253811,-1.1452
17.186,-0.254951,-1.13952
17.187,-0.256085,-1.13382
17.188,-0.257213,-1.12808
17.189,-0.258335,-1.12231
17.19,-0.259452,-1.11652
17.191,-0.260562,-1.1107
17.192,-0.261667,-1.10484
17.193,-0.262766,-1.09896
17.194,-0.263859,-1.09305
17.195,-0.264946,-1.08711
17.196,-0.266027,-1.08114
17.197,-0.267102,-1.07515
17.198,-0.268172,-1.06912
17.199,-0.269235,-1.06307
17.2,-0.270292,-1.05699
17.201,-0.271343,-1.05088
17.202,-0.272387,-1.04475
17.203,-0.273426,-1.03859
17.204,-0.274458,-1.0324
17.205,-0.275484,-1.02618
17.206,-0.276504,-1.01993
17.207,-0.277518,-1.01366
17.208,-0.278525,-1.00736
17.209,-0.279526,-1.00104
17.21,-0.280521,-0.994687
17.211,-0.281509,-0.988309
17.212,-0.282491,-0.981904
17.213,-0.283467,-0.975473
17.214,-0.284436,-0.969017
17.215,-0.285398,-0.962534
17.216,-0.286354,-0.956026
17.217,-0.287304,-0.949492
17.218,-0.288247,-0.942933
17.219,-0.289183,-0.936348
17.22,-0.290113,-0.929738
17.221,-0.291036,-0.923103
17.222,-0.291952,-0.916443
17.223,-0.292862,-0.909759
17.224,-0.293765,-0.90305
17.225,-0.294662,-0.896316
17.226,-0.295551,-0.889558
17.227,-0.296434,-0.882777
17.228,-0.29731,-0.875971
17.229,-0.298179,-0.869141
17.23,-0.299041,-0.862287
17.231,-0.299897,-0.85541
17.232,-0.300745,-0.84851
17.233,-0.301587,-0.841586
17.234,-0.302421,-0.83464
17.235,-0.303249,-0.82767
17.236,-0.30407,-0.820678
17.237,-0.304883,-0.813663
17.238,-0.30569,-0.806625
17.239,-0.30649,-0.799565
17.24,-0.307282,-0.792484
17.241,-0.308068,-0.78538
17.242,-0.308846,-0.778254
17.243,-0.309617,-0.771107
17.244,-0.310381,-0.763938
17.245,-0.311138,-0.756747
17.246,-0.311887,-0.749536
17.247,-0.312629,-0.742304
17.248,-0.313364,-0.73505
17.249,-0.314092,-0.727776
17.25,-0.314813,-0.720482
17.251,-0.315526,-0.713167
17.252,-0.316232,-0.705832
17.253,-0.31693,-0.698477
17.254,-0.317621,-0.691102
17.255,-0.318305,-0.683707
17.256,-0.318981,-0.676293
17.257,-0.31965,-0.668859
17.258,-0.320312,-0.661406
17.259,-0.320966,-0.653934
17.26,-0.321612,-0.646443
17.261,-0.322251,-0.638934
17.262,-0.322882,-0.631406
17.263,-0.323506,-0.62386
17.264,-0.324122,-0.616295
17.265,-0.324731,-0.608712
17.266,-0.325332,-0.601112
17.267,-0.325926,-0.593494
17.268,-0.326512,-0.585859
17.269,-0.32709,-0.578206
17.27,-0.32766,-0.570536
17.271,-0.328223,-0.562849
17.272,-0.328778,-0.555145
17.273,-0.329326,-0.547425
17.274,-0.329865,-0.539688
17.275,-0.330397,-0.531935
17.276,-0.330922,-0.524166
17.277,-0.331438,-0.51638
17.278,-0.331947,-0.50858
17.279,-0.332447,-0.500763
17.28,-0.33294,-0.492932
17.281,-0.333425,-0.485085
17.282,-0.333903,-0.477223
17.283,-0.334372,-0.469346
17.284,-0.334833,-0.461455
17.285,-0.335287,-0.453549
17.286,-0.335733,-0.445629
17.287,-0.33617,-0.437695
17.288,-0.3366,-0.429747
17.289,-0.337022,-0.421785
17.29,-0.337436,-0.413809
17.291,-0.337841,-0.405821
17.292,-0.338239,-0.397819
17.293,-0.338629,-0.389804
17.294,-0.339011,-0.381776
17.295,-0.339384,-0.373736
17.296,-0.33975,-0.365683
17.297,-0.340108,-0.357618
17.298,-0.340457,-0.349541
17.299,-0.340799,-0.341452
17.3,-0.341132,-0.333351
17.301,-0.341457,-0.325239
17.302,-0.341774,-0.317116
17.303,-0.342083,-0.308981
17.304,-0.342384,-0.300836
17.305,-0.342677,-0.29268
17.306,-0.342962,-0.284513
17.307,-0.343238,-0.276336
17.308,-0.343506,-0.268149
17.309,-0.343766,-0.259952
17.31,-0.344018,-0.251745
17.311,-0.344261,-0.243529
17.312,-0.344497,-0.235303
17.313,-0.344724,-0.227068
17.314,-0.344942,-0.218824
17.315,-0.345153,-0.210571
17.316,-0.345355,-0.202309
17.317,-0.345549,-0.19404
17.318,-0.345735,-0.185762
17.319,-0.345913,-0.177475
17.32,-0.346082,-0.169182
17.321,-0.346243,-0.16088
17.322,-0.346395,-0.152571
17.323,-0.346539,-0.144255
17.324,-0.346675,-0.135932
17.325,-0.346803,-0.127601
17.326,-0.346922,-0.119265
17.327,-0.347033,-0.110922
17.328,-0.347136,-0.102572
17.329,-0.34723,-0.0942167
17.33,-0.347316,-0.0858554
17.331,-0.347393,-0.0774884
17.332,-0.347462,-0.069116
17.333,-0.347523,-0.0607383
17.334,-0.347576,-0.0523556
17.335,-0.347619,-0.043968
17.336,-0.347655,-0.0355757
17.337,-0.347682,-0.0271791
17.338,-0.347701,-0.0187781
17.339,-0.347711,-0.0103731
17.34,-0.347713,-0.00196428
17.341,-0.347707,0.0064482
17.342,-0.347692,0.0148641
17.343,-0.347669,0.0232833
17.344,-0.347637,0.0317055
17.345,-0.347597,0.0401306
17.346,-0.347548,0.0485583
17.347,-0.347491,0.0569884
17.348,-0.347426,0.0654208
17.349,-0.347352,0.0738552
17.35,-0.34727,0.0822914
17.351,-0.347179,0.0907293
17.352,-0.34708,0.0991686
17.353,-0.346972,0.107609
17.354,-0.346856,0.116051
17.355,-0.346732,0.124493
17.356,-0.346599,0.132936
17.357,-0.346457,0.141379
17.358,-0.346308,0.149823
17.359,-0.346149,0.158266
17.36,-0.345983,0.166709
17.361,-0.345807,0.175152
17.362,-0.345624,0.183595
17.363,-0.345432,0.192036
17.364,-0.345231,0.200476
17.365,-0.345022,0.208916
17.366,-0.344805,0.217353
17.367,-0.344579,0.225789
17.368,-0.344345,0.234224
17.369,-0.344102,0.242656
17.37,-0.343851,0.251086
17.371,-0.343592,0.259513
17.372,-0.343324,0.267938
17.373,-0.343048,0.27636
17.374,-0.342763,0.284778
17.375,-0.34247,0.293194
17.376,-0.342168,0.301606
17.377,-0.341858,0.310014
17.378,-0.34154,0.318419
17.379,-0.341213,0.326819
17.38,-0.340878,0.335215
17.381,-0.340534,0.343606
17.382,-0.340182,0.351993
17.383,-0.339822,0.360375
17.384,-0.339453,0.368751
17.385,-0.339076,0.377122
17.386,-0.33869,0.385488
17.387,-0.338296,0.393848
17.388,-0.337894,0.402202
17.389,-0.337484,0.41055
17.39,-0.337065,0.418891
17.391,-0.336637,0.427226
17.392,-0.336202,0.435554
17.393,-0.335758,0.443875
17.394,-0.335306,0.452189
17.395,-0.334845,0.460495
17.396,-0.334377,0.468794
17.397,-0.333899,0.477085
17.398,-0.333414,0.485368
17.399,-0.33292,0.493642
17.4,-0.332419,0.501908
17.401,-0.331908,0.510166
17.402,-0.33139,0.518415
17.403,-0.330863,0.526654
17.404,-0.330328,0.534885
17.405,-0.329785,0.543106
17.406,-0.329234,0.551317
17.407,-0.328674,0.559518
17.408,-0.328107,0.56771
17.409,-0.327531,0.575891
17.41,-0.326947,0.584061
17.411,-0.326355,0.592221
17.412,-0.325754,0.60037
17.413,-0.325146,0.608508
17.414,-0.324529,0.616634
17.415,-0.323904,0.624749
17.416,-0.323271,0.632853
17.417,-0.322631,0.640944
17.418,-0.321982,0.649023
17.419,-0.321324,0.65709
17.42,-0.320659,0.665145
17.421,-0.319986,0.673186
17.422,-0.319305,0.681215
17.423,-0.318616,0.689231
17.424,-0.317918,0.697233
17.425,-0.317213,0.705222
17.426,-0.3165,0.713197
17.427,-0.315779,0.721158
17.428,-0.31505,0.729105
17.429,-0.314313,0.737037
17.43,-0.313568,0.744955
17.431,-0.312815,0.752858
17.432,-0.312054,0.760747
17.433,-0.311286,0.76862
17.434,-0.310509,0.776478
17.435,-0.309725,0.78432
17.436,-0.308933,0.792147
17.437,-0.308133,0.799957
17.438,-0.307325,0.807752
17.439,-0.306509,0.81553
17.44,-0.305686,0.823291
17.441,-0.304855,0.831036
17.442,-0.304016,0.838764
17.443,-0.30317,0.846475
17.444,-0.302316,0.854168
17.445,-0.301454,0.861844
17.446,-0.300584,0.869502
17.447,-0.299707,0.877143
17.448,-0.298822,0.884765
17.449,-0.29793,0.892369
17.45,-0.29703,0.899954
17.451,-0.296123,0.907521
17.452,-0.295207,0.915068
17.453,-0.294285,0.922597
17.454,-0.293355,0.930106
17.455,-0.292417,0.937596
17.456,-0.291472,0.945067
17.457,-0.29052,0.952517
17.458,-0.28956,0.959947
17.459,-0.288592,0.967357
17.46,-0.287618,0.974747
17.461,-0.286635,0.982116
17.462,-0.285646,0.989464
17.463,-0.284649,0.996791
17.464,-0.283645,1.0041
17.465,-0.282634,1.01138
17.466,-0.281615,1.01864
17.467,-0.280589,1.02589
17.468,-0.279556,1.03311
17.469,-0.278516,1.0403
17.47,-0.277468,1.04748
17.471,-0.276414,1.05463
17.472,-0.275352,1.06176
17.473,-0.274283,1.06887
17.474,-0.273207,1.07595
17.475,-0.272124,1.08301
17.476,-0.271034,1.09005
17.477,-0.269937,1.09706
17.478,-0.268833,1.10405
17.479,-0.267722,1.11101
17.48,-0.266604,1.11796
17.481,-0.265479,1.12487
17.482,-0.264347,1.13177
17.483,-0.263209,1.13863
17.484,-0.262063,1.14548
17.485,-0.260911,1.15229
17.486,-0.259752,1.15909
17.487,-0.258586,1.16585
17.488,-0.257413,1.17259
17.489,-0.256234,1.17931
17.49,-0.255048,1.186
17.491,-0.253855,1.19266
17.492,-0.252656,1.1993
17.493,-0.25145,1.20591
17.494,-0.250238,1.21249
17.495,-0.249019,1.21905
17.496,-0.247793,1.22558
17.497,-0.246561,1.23208
17.498,-0.245322,1.23856
17.499,-0.244077,1.24501
17.5,-0.242826,1.25143
17.501,-0.241568,1.25782
17.502,-0.240304,1.26418
17.503,-0.239033,1.27052
17.504,-0.237757,1.27682
17.505,-0.236474,1.2831
17.506,-0.235184,1.28935
17.507,-0.233889,1.29557
17.508,-0.232587,1.30177
17.509,-0.231279,1.30793
17.51,-0.229965,1.31406
17.511,-0.228645,1.32017
17.512,-0.227318,1.32624
17.513,-0.225986,1.33228
17.514,-0.224648,1.3383
17.515,-0.223304,1.34428
17.516,-0.221953,1.35024
17.517,-0.220597,1.35616
17.518,-0.219235,1.36205
17.519,-0.217867,1.36791
17.52,-0.216493,1.37374
17.521,-0.215114,1.37954
17.522,-0.213729,1.38531
17.523,-0.212338,1.39104
17.524,-0.210941,1.39675
17.525,-0.209538,1.40242
17.526,-0.20813,1.40806
17.527,-0.206717,1.41367
17.528,-0.205297,1.41925
17.529,-0.203873,1.42479
17.53,-0.202442,1.4303
17.531,-0.201007,1.43578
17.532,-0.199565,1.44122
17.533,-0.198119,1.44664
17.534,-0.196667,1.45202
17.535,-0.195209,1.45736
17.536,-0.193747,1.46267
17.537,-0.192279,1.46795
17.538,-0.190805,1.4732
17.539,-0.189327,1.47841
17.54,-0.187843,1.48358
17.541,-0.186355,1.48873
17.542,-0.184861,1.49384
17.543,-0.183362,1.49891
17.544,-0.181858,1.50395
17.545,-0.180349,1.50895
17.546,-0.178835,1.51392
17.547,-0.177316,1.51886
17.548,-0.175793,1.52375
17.549,-0.174264,1.52862
17.55,-0.172731,1.53345
17.551,-0.171192,1.53824
17.552,-0.169649,1.54299
17.553,-0.168102,1.54771
17.554,-0.166549,1.5524
17.555,-0.164992,1.55705
17.556,-0.16343,1.56166
17.557,-0.161864,1.56623
17.558,-0.160293,1.57077
17.559,-0.158718,1.57528
17.56,-0.157138,1.57974
17.561,-0.155554,1.58417
17.562,-0.153966,1.58856
17.563,-0.152373,1.59292
17.564,-0.150776,1.59723
17.565,-0.149174,1.60151
17.566,-0.147568,1.60575
17.567,-0.145958,1.60996
17.568,-0.144344,1.61412
17.569,-0.142726,1.61825
17.57,-0.141104,1.62234
17.571,-0.139477,1.62639
17.572,-0.137847,1.63041
17.573,-0.136212,1.63438
17.574,-0.134574,1.63832
17.575,-0.132932,1.64222
17.576,-0.131286,1.64608
17.577,-0.129636,1.6499
17.578,-0.127982,1.65368
17.579,-0.126325,1.65742
17.58,-0.124664,1.66112
17.581,-0.122999,1.66479
17.582,-0.121331,1.66841
17.583,-0.119659,1.67199
17.584,-0.117983,1.67554
17.585,-0.116304,1.67904
17.586,-0.114621,1.68251
17.587,-0.112935,1.68593
17.588,-0.111246,1.68932
17.589,-0.109553,1.69266
17.59,-0.107858,1.69597
17.591,-0.106158,1.69923
17.592,-0.104456,1.70246
17.593,-0.10275,1.70564
17.594,-0.101041,1.70878
17.595,-0.0993295,1.71188
17.596,-0.0976146,1.71494
17.597,-0.0958966,1.71796
17.598,-0.0941757,1.72094
17.599,-0.0924518,1.72388
17.6,-0.0907251,1.72677
17.601,-0.0889954,1.72963
17.602,-0.087263,1.73244
17.603,-0.0855278,1.73521
17.604,-0.0837898,1.73794
17.605,-0.0820492,1.74063
17.606,-0.0803059,1.74327
17.607,-0.0785601,1.74588
17.608,-0.0768116,1.74844
17.609,-0.0750607,1.75096
17.61,-0.0733072,1.75344
17.611,-0.0715513,1.75587
17.612,-0.0697931,1.75827
17.613,-0.0680325,1.76062
17.614,-0.0662695,1.76293
17.615,-0.0645043,1.76519
17.616,-0.0627369,1.76742
17.617,-0.0609673,1.7696
17.618,-0.0591956,1.77173
17.619,-0.0574218,1.77383
17.62,-0.0556459,1.77588
17.621,-0.053868,1.77789
17.622,-0.0520881,1.77986
17.623,-0.0503063,1.78178
17.624,-0.0485227,1.78366
17.625,-0.0467372,1.78549
17.626,-0.0449499,1.78729
17.627,-0.0431609,1.78904
17.628,-0.0413701,1.79074
17.629,-0.0395777,1.7924
17.63,-0.0377837,1.79402
17.631,-0.0359881,1.7956
17.632,-0.034191,1.79713
17.633,-0.0323924,1.79862
17.634,-0.0305923,1.80006
17.635,-0.0287908,1.80146
17.636,-0.026988,1.80281
17.637,-0.0251839,1.80413
17.638,-0.0233785,1.80539
17.639,-0.0215719,1.80662
17.64,-0.0197641,1.8078
17.641,-0.0179552,1.80893
17.642,-0.0161451,1.81002
17.643,-0.0143341,1.81107
17.644,-0.012522,1.81207
17.645,-0.010709,1.81303
17.646,-0.00889503,1.81394
17.647,-0.00708022,1.81481
17.648,-0.00526459,1.81563
17.649,-0.00344817,1.81641
17.65,-0.00163103,1.81715
17.651,0.000186813,1.81784
17.652,0.0020053,1.81848
17.653,0.00382438,1.81908
17.654,0.00564402,1.81964
17.655,0.00746417,1.82015
17.656,0.00928478,1.82062
17.657,0.0111058,1.82104
17.658,0.0129272,1.82141
17.659,0.014749,1.82174
17.66,0.016571,1.82203
17.661,0.0183933,1.82227
17.662,0.0202157,1.82247
17.663,0.0220384,1.82262
17.664,0.0238611,1.82272
17.665,0.0256839,1.82279
17.666,0.0275067,1.8228
17.667,0.0293294,1.82277
17.668,0.0311521,1.8227
17.669,0.0329747,1.82258
17.67,0.0347971,1.82241
17.671,0.0366193,1.8222
17.672,0.0384413,1.82194
17.673,0.0402629,1.82164
17.674,0.0420842,1.8213
17.675,0.0439051,1.82091
17.676,0.0457256,1.82047
17.677,0.0475456,1.81999
17.678,0.049365,1.81946
17.679,0.0511839,1.81889
17.68,0.0530022,1.81827
17.681,0.0548198,1.8176
17.682,0.0566367,1.81689
17.683,0.0584528,1.81614
17.684,0.0602682,1.81534
17.685,0.0620827,1.81449
17.686,0.0638963,1.8136
17.687,0.0657089,1.81267
17.688,0.0675206,1.81169
17.689,0.0693313,1.81066
17.69,0.0711409,1.80959
17.691,0.0729493,1.80847
17.692,0.0747566,1.80731
17.693,0.0765627,1.8061
17.694,0.0783676,1.80484
17.695,0.0801711,1.80354
17.696,0.0819733,1.8022
17.697,0.0837741,1.80081
17.698,0.0855735,1.79937
17.699,0.0873714,1.79789
17.7,0.0891678,1.79637
17.701,0.0909626,1.7948
17.702,0.0927557,1.79318
17.703,0.0945473,1.79152
17.704,0.0963371,1.78981
17.705,0.0981251,1.78806
17.706,0.0999114,1.78626
17.707,0.101696,1.78442
17.708,0.103478,1.78253
17.709,0.105259,1.7806
17.71,0.107038,1.77862
17.711,0.108814,1.7766
17.712,0.110589,1.77453
17.713,0.112361,1.77242
17.714,0.114131,1.77026
17.715,0.115899,1.76806
17.716,0.117665,1.76581
17.717,0.119429,1.76352
17.718,0.12119,1.76118
17.719,0.122949,1.7588
17.72,0.124705,1.75638
17.721,0.126459,1.75391
17.722,0.12821,1.75139
17.723,0.129959,1.74883
17.724,0.131705,1.74622
17.725,0.133449,1.74357
17.726,0.13519,1.74088
17.727,0.136928,1.73814
17.728,0.138663,1.73536
17.729,0.140396,1.73253
17.73,0.142126,1.72966
17.731,0.143852,1.72674
17.732,0.145576,1.72378
17.733,0.147297,1.72078
17.734,0.149015,1.71773
17.735,0.150729,1.71464
17.736,0.152441,1.7115
17.737,0.154149,1.70832
17.738,0.155854,1.7051
17.739,0.157556,1.70183
17.74,0.159255,1.69852
17.741,0.16095,1.69516
17.742,0.162642,1.69176
17.743,0.16433,1.68832
17.744,0.166015,1.68484
17.745,0.167696,1.68131
17.746,0.169374,1.67773
17.747,0.171048,1.67412
17.748,0.172718,1.67046
17.749,0.174385,1.66676
17.75,0.176048,1.66301
17.751,0.177707,1.65922
17.752,0.179363,1.65539
17.753,0.181014,1.65152
17.754,0.182662,1.6476
17.755,0.184305,1.64364
17.756,0.185945,1.63964
17.757,0.187581,1.63559
17.758,0.189212,1.63151
17.759,0.19084,1.62738
17.76,0.192463,1.62321
17.761,0.194082,1.61899
17.762,0.195696,1.61474
17.763,0.197307,1.61044
17.764,0.198913,1.6061
17.765,0.200515,1.60171
17.766,0.202112,1.59729
17.767,0.203705,1.59283
17.768,0.205293,1.58832
17.769,0.206877,1.58377
17.77,0.208456,1.57918
17.771,0.210031,1.57455
17.772,0.211601,1.56988
17.773,0.213166,1.56516
17.774,0.214726,1.56041
17.775,0.216282,1.55561
17.776,0.217833,1.55078
17.777,0.219378,1.5459
17.778,0.220919,1.54098
17.779,0.222455,1.53603
17.78,0.223986,1.53103
17.781,0.225512,1.52599
17.782,0.227033,1.52091
17.783,0.228549,1.51579
17.784,0.23006,1.51063
17.785,0.231565,1.50543
17.786,0.233065,1.50019
17.787,0.23456,1.49492
17.788,0.23605,1.4896
17.789,0.237534,1.48424
17.79,0.239013,1.47885
17.791,0.240486,1.47341
17.792,0.241954,1.46794
17.793,0.243417,1.46242
17.794,0.244874,1.45687
17.795,0.246325,1.45128
17.796,0.247771,1.44565
17.797,0.249211,1.43998
17.798,0.250645,1.43428
17.799,0.252073,1.42853
17.8,0.253496,1.42275
17.801,0.254913,1.41693
17.802,0.256324,1.41107
17.803,0.257729,1.40518
17.804,0.259129,1.39925
17.805,0.260522,1.39327
17.806,0.261909,1.38727
17.807,0.26329,1.38122
17.808,0.264665,1.37514
17.809,0.266034,1.36902
17.81,0.267397,1.36287
17.811,0.268754,1.35667
17.812,0.270104,1.35045
17.813,0.271449,1.34418
17.814,0.272787,1.33788
17.815,0.274118,1.33154
17.816,0.275443,1.32517
17.817,0.276762,1.31876
17.818,0.278074,1.31232
17.819,0.27938,1.30584
17.82,0.280679,1.29932
17.821,0.281972,1.29277
17.822,0.283258,1.28619
17.823,0.284538,1.27957
17.824,0.285811,1.27291
17.825,0.287077,1.26622
17.826,0.288337,1.2595
17.827,0.289589,1.25274
17.828,0.290835,1.24595
17.829,0.292074,1.23912
17.83,0.293307,1.23226
17.831,0.294532,1.22537
17.832,0.295751,1.21844
17.833,0.296962,1.21148
17.834,0.298166,1.20449
17.835,0.299364,1.19746
17.836,0.300554,1.1904
17.837,0.301738,1.18331
17.838,0.302914,1.17619
17.839,0.304083,1.16903
17.84,0.305245,1.16184
17.841,0.306399,1.15462
17.842,0.307547,1.14737
17.843,0.308687,1.14008
17.844,0.30982,1.13277
17.845,0.310945,1.12542
17.846,0.312063,1.11804
17.847,0.313174,1.11063
17.848,0.314277,1.10319
17.849,0.315373,1.09572
17.85,0.316461,1.08822
17.851,0.317541,1.08069
17.852,0.318615,1.07313
17.853,0.31968,1.06554
17.854,0.320738,1.05791
17.855,0.321788,1.05026
17.856,0.322831,1.04258
17.857,0.323866,1.03487
17.858,0.324893,1.02714
17.859,0.325912,1.01937
17.86,0.326924,1.01157
17.861,0.327928,1.00375
17.862,0.328924,0.995894
17.863,0.329912,0.988013
17.864,0.330892,0.980104
17.865,0.331864,0.972167
17.866,0.332828,0.964203
17.867,0.333784,0.956211
17.868,0.334732,0.948192
17.869,0.335673,0.940146
17.87,0.336605,0.932074
17.871,0.337529,0.923974
17.872,0.338444,0.915849
17.873,0.339352,0.907697
17.874,0.340252,0.899519
17.875,0.341143,0.891315
17.876,0.342026,0.883085
17.877,0.342901,0.874831
17.878,0.343767,0.86655
17.879,0.344626,0.858245
17.88,0.345476,0.849915
17.881,0.346317,0.841561
17.882,0.34715,0.833181
17.883,0.347975,0.824778
17.884,0.348791,0.816351
17.885,0.349599,0.807899
17.886,0.350399,0.799424
17.887,0.35119,0.790926
17.888,0.351972,0.782404
17.889,0.352746,0.77386
17.89,0.353511,0.765292
17.891,0.354268,0.756702
17.892,0.355016,0.74809
17.893,0.355756,0.739455
17.894,0.356486,0.730798
17.895,0.357208,0.72212
17.896,0.357922,0.71342
17.897,0.358627,0.704699
17.898,0.359323,0.695956
17.899,0.36001,0.687192
17.9,0.360688,0.678408
17.901,0.361358,0.669603
17.902,0.362018,0.660778
17.903,0.36267,0.651933
17.904,0.363313,0.643068
17.905,0.363948,0.634184
17.906,0.364573,0.625279
17.907,0.365189,0.616356
17.908,0.365797,0.607414
17.909,0.366395,0.598453
17.91,0.366985,0.589473
17.911,0.367565,0.580475
17.912,0.368137,0.571458
17.913,0.368699,0.562424
17.914,0.369252,0.553373
17.915,0.369797,0.544303
17.916,0.370332,0.535217
17.917,0.370858,0.526113
17.918,0.371375,0.516993
17.919,0.371883,0.507856
17.92,0.372382,0.498702
17.921,0.372871,0.489533
17.922,0.373351,0.480348
17.923,0.373823,0.471147
17.924,0.374285,0.46193
17.925,0.374737,0.452698
17.926,0.375181,0.443452
17.927,0.375615,0.43419
17.928,0.37604,0.424914
17.929,0.376455,0.415624
17.93,0.376862,0.406319
17.931,0.377259,0.397001
17.932,0.377646,0.387669
17.933,0.378025,0.378324
17.934,0.378394,0.368965
17.935,0.378753,0.359594
17.936,0.379103,0.35021
17.937,0.379444,0.340813
17.938,0.379776,0.331404
17.939,0.380098,0.321983
17.94,0.38041,0.312551
17.941,0.380713,0.303106
17.942,0.381007,0.293651
17.943,0.381291,0.284184
17.944,0.381566,0.274707
17.945,0.381831,0.265219
17.946,0.382087,0.255721
17.947,0.382333,0.246212
17.948,0.38257,0.236694
17.949,0.382797,0.227166
17.95,0.383015,0.217629
17.951,0.383223,0.208082
17.952,0.383421,0.198527
17.953,0.38361,0.188962
17.954,0.383789,0.17939
17.955,0.383959,0.169809
17.956,0.38412,0.16022
17.957,0.38427,0.150624
17.958,0.384411,0.141019
17.959,0.384543,0.131408
17.96,0.384664,0.12179
17.961,0.384777,0.112165
17.962,0.384879,0.102533
17.963,0.384972,0.092895
17.964,0.385055,0.083251
17.965,0.385129,0.0736012
17.966,0.385193,0.0639458
17.967,0.385247,0.0542851
17.968,0.385292,0.0446194
17.969,0.385327,0.0349487
17.97,0.385352,0.0252735
17.971,0.385367,0.015594
17.972,0.385373,0.00591034
17.973,0.38537,-0.00377717
17.974,0.385356,-0.0134683
17.975,0.385333,-0.0231628
17.976,0.3853,-0.0328604
17.977,0.385258,-0.0425609
17.978,0.385205,-0.0522641
17.979,0.385143,-0.0619696
17.98,0.385072,-0.0716772
17.981,0.38499,-0.0813868
17.982,0.384899,-0.091098
17.983,0.384798,-0.100811
17.984,0.384688,-0.110524
17.985,0.384568,-0.120239
17.986,0.384438,-0.129954
17.987,0.384298,-0.13967
17.988,0.384149,-0.149386
17.989,0.383989,-0.159102
17.99,0.383821,-0.168818
17.991,0.383642,-0.178533
17.992,0.383454,-0.188247
17.993,0.383256,-0.19796
17.994,0.383048,-0.207672
17.995,0.382831,-0.217382
17.996,0.382604,-0.22709
17.997,0.382367,-0.236797
17.998,0.38212,-0.246501
17.999,0.381864,-0.256202
18,0.381598,-0.265901
18.001,0.381323,-0.275596
18.002,0.381037,-0.285289
18.003,0.380743,-0.294978
18.004,0.380438,-0.304663
18.005,0.380123,-0.314344
18.006,0.379799,-0.32402
18.007,0.379466,-0.333692
18.008,0.379122,-0.34336
18.009,0.378769,-0.353022
18.01,0.378407,-0.362679
18.011,0.378034,-0.37233
18.012,0.377652,-0.381976
18.013,0.377261,-0.391616
18.014,0.37686,-0.401249
18.015,0.376449,-0.410876
18.016,0.376028,-0.420496
18.017,0.375598,-0.430109
18.018,0.375158,-0.439715
18.019,0.374709,-0.449314
18.02,0.37425,-0.458904
18.021,0.373782,-0.468487
18.022,0.373304,-0.478061
18.023,0.372816,-0.487627
18.024,0.372319,-0.497184
18.025,0.371812,-0.506732
18.026,0.371296,-0.51627
18.027,0.37077,-0.5258
18.028,0.370235,-0.535319
18.029,0.36969,-0.544829
18.03,0.369136,-0.554328
18.031,0.368572,-0.563817
18.032,0.367998,-0.573295
18.033,0.367416,-0.582762
18.034,0.366823,-0.592218
18.035,0.366222,-0.601662
18.036,0.365611,-0.611095
18.037,0.36499,-0.620516
18.038,0.36436,-0.629924
18.039,0.363721,-0.63932
18.04,0.363072,-0.648704
18.041,0.362414,-0.658074
18.042,0.361747,-0.667431
18.043,0.36107,-0.676775
18.044,0.360384,-0.686105
18.045,0.359688,-0.695421
18.046,0.358984,-0.704723
18.047,0.35827,-0.714011
18.048,0.357546,-0.723284
18.049,0.356814,-0.732542
18.05,0.356072,-0.741785
18.051,0.355321,-0.751013
18.052,0.354561,-0.760225
18.053,0.353791,-0.769421
18.054,0.353013,-0.778601
18.055,0.352225,-0.787765
18.056,0.351428,-0.796912
18.057,0.350622,-0.806042
18.058,0.349807,-0.815155
18.059,0.348983,-0.824251
18.06,0.348149,-0.83333
18.061,0.347307,-0.84239
18.062,0.346455,-0.851433
18.063,0.345595,-0.860457
18.064,0.344726,-0.869463
18.065,0.343847,-0.87845
18.066,0.34296,-0.887418
18.067,0.342063,-0.896367
18.068,0.341158,-0.905296
18.069,0.340244,-0.914206
18.07,0.339321,-0.923096
18.071,0.338389,-0.931965
18.072,0.337448,-0.940815
18.073,0.336498,-0.949643
18.074,0.33554,-0.958451
18.075,0.334573,-0.967238
18.076,0.333597,-0.976003
18.077,0.332612,-0.984747
18.078,0.331618,-0.993469
18.079,0.330616,-1.00217
18.08,0.329605,-1.01085
18.081,0.328586,-1.0195
18.082,0.327558,-1.02813
18.083,0.326521,-1.03674
18.084,0.325476,-1.04533
18.085,0.324422,-1.05389
18.086,0.323359,-1.06243
18.087,0.322288,-1.07095
18.088,0.321209,-1.07944
18.089,0.320121,-1.08791
18.09,0.319025,-1.09635
18.091,0.31792,-1.10477
18.092,0.316807,-1.11316
18.093,0.315685,-1.12153
18.094,0.314555,-1.12987
18.095,0.313417,-1.13819
18.096,0.312271,-1.14648
18.097,0.311116,-1.15474
18.098,0.309953,-1.16298
18.099,0.308782,-1.17119
18.1,0.307602,-1.17938
18.101,0.306415,-1.18753
18.102,0.305219,-1.19566
18.103,0.304015,-1.20377
18.104,0.302804,-1.21184
18.105,0.301584,-1.21989
18.106,0.300356,-1.22791
18.107,0.29912,-1.2359
18.108,0.297876,-1.24386
18.109,0.296624,-1.2518
